point_id,lon,lat
149,140.220254,35.111286
150,29.006919,40.869384
151,32.131725,30.318236
152,2.003514,49.051903
153,103.737487,1.17915
154,139.613751,35.765072
155,31.808993,29.373689
156,0.051841,51.439566
157,140.063281,35.778741
158,121.215666,30.507801
159,-58.951768,-34.839066
160,72.660706,18.761622
161,18.365318,-34.057804
162,28.953294,41.286336
163,28.376914,41.389525
164,-98.962994,19.419731
165,29.379243,41.496273
166,-46.495501,-23.665428
167,-43.094212,-21.851712
168,-73.877481,41.275936
169,139.742165,36.131477
170,103.259918,1.539409
171,77.726924,29.007983
172,29.279605,41.195954
173,-98.911717,19.430186
174,150.960095,-34.043949
175,-42.97021,-22.334971
176,72.770846,19.181153
177,12.908181,52.628524
178,150.63303,-33.796251
179,31.749137,30.392506
180,12.991188,52.994152
181,72.721599,19.549189
182,31.4697,30.110965
183,2.250818,48.380637
184,-0.317757,51.385958
185,126.634301,37.77666
186,103.79032,1.209843
187,140.543612,35.350796
188,-99.054113,18.996507
189,29.157015,40.966149
190,-43.32492,-22.933936
191,127.223277,37.277709
192,-42.89525,-23.028754
193,-99.162043,19.221884
194,138.854655,35.200957
195,-44.213819,-22.170648
196,127.004842,37.330856
197,73.41969,18.99902
198,1.952691,49.092629
199,-58.615201,-34.007155
200,-46.907777,-24.45985
201,151.379951,-33.470121
202,120.964813,31.847016
203,72.139631,18.263844
204,-43.321216,-23.241512
205,-0.394206,51.784848
206,-99.388512,19.069231
207,-58.157108,-34.875629
208,-46.412163,-24.004231
209,-73.54472,41.18155
210,13.400275,52.342281
211,121.465955,32.186217
212,31.052644,30.542073
213,-73.908967,40.538843
214,-46.695994,-24.348518
215,-58.721336,-34.710645
216,103.894611,1.11445
217,29.304589,40.877606
218,73.307979,19.027585
219,-98.75082,19.454766
220,151.366049,-34.464732
221,55.830553,24.952658
222,28.966144,40.632858
223,151.378885,-34.634051
224,121.870314,31.91015
225,2.516002,49.169789
226,139.115578,35.911528
227,-0.385177,51.394085
228,121.382801,30.949262
229,2.307287,48.937009
230,126.539625,37.276566
231,-43.592558,-23.076074
232,103.732548,1.542526
233,2.673694,48.997813
234,139.476316,35.649486
235,13.481988,52.78232
236,139.854617,36.345506
237,19.165058,-33.94183
238,73.622318,19.112883
239,77.892968,28.220575
240,151.795858,-33.986069
241,122.718095,30.623095
242,139.295259,35.608416
243,127.149747,37.308503
244,103.735363,1.380137
245,127.14979,37.907081
246,73.500523,19.948979
247,18.567046,-33.924917
248,29.068167,40.416261
249,77.802034,28.98739
250,31.923406,29.982855
251,29.566122,40.826208
252,2.089445,48.918253
253,0.550315,51.688389
254,-99.450251,19.299536
255,37.082171,56.114996
256,78.102431,28.689225
257,18.069945,-34.253198
258,-59.047131,-34.91839
259,0.050448,51.447918
260,103.779536,1.471031
261,-58.843404,-34.446922
262,28.462642,41.070278
263,1.934772,49.189167
264,18.636159,-33.971479
265,29.561069,40.735721
266,-59.233664,-33.900833
267,-99.371235,19.360424
268,-74.509654,40.42667
269,72.600191,19.705567
270,126.750521,37.827224
271,28.713762,40.995997
272,13.533496,52.35009
273,2.530105,48.29164
274,-45.165253,-24.080241
275,76.736767,28.482782
276,-73.344179,41.082205
277,-43.29741,-22.726919
278,29.399782,41.255235
279,126.799115,37.869028
280,151.028389,-33.496646
281,-99.417325,19.692404
282,77.660867,28.62141
283,13.372621,52.199525
284,55.73199,25.564282
285,-47.088557,-23.462777
286,121.116421,31.130829
287,151.641525,-34.367503
288,2.122375,48.793658
289,-46.45443,-23.476801
290,-74.125751,40.70546
291,-99.682571,19.729876
292,126.50518,37.450335
293,72.029369,19.200513
294,139.833556,36.368311
295,-58.52241,-34.167567
296,-43.640654,-22.624645
297,29.368686,40.566065
298,151.452454,-33.558772
299,77.839757,29.709879
300,29.589382,40.911433
301,-43.391928,-22.69205
302,-42.726793,-22.76219
303,-73.707168,41.551236
304,139.149367,35.773423
305,-73.560756,40.666931
306,30.494205,29.984431
307,55.258087,25.57483
308,2.187249,48.614756
309,29.196754,40.699166
310,140.193186,35.424641
311,121.937173,30.803336
312,-43.638189,-23.197569
313,2.410775,48.953664
314,29.011613,41.197372
315,139.638809,35.493473
316,13.639403,52.076086
317,-43.510915,-22.87348
318,2.381973,48.794646
319,-74.265356,40.604366
320,151.715584,-33.774693
321,-74.016342,40.96169
322,72.357553,18.778906
323,-74.140005,40.131795
324,38.088715,55.974145
325,73.085518,18.898859
326,54.726433,24.883983
327,55.54374,25.600727
328,37.546039,55.38839
329,76.844772,28.415247
330,139.950974,35.859581
331,-47.15152,-23.561431
332,2.630463,49.043966
333,151.889186,-33.742493
334,-42.745719,-22.601083
335,-0.716939,51.169547
336,127.07011,37.141041
337,18.338189,-33.86497
338,18.512574,-33.394313
339,103.52623,1.621605
340,-58.324051,-35.216259
341,0.183634,51.764678
342,13.606594,52.330418
343,-46.901792,-23.409405
344,31.36882,29.677959
345,0.462608,51.529765
346,31.087349,30.320507
347,2.216965,48.663028
348,-47.053076,-23.373674
349,37.265847,55.141912
350,139.810922,35.241201
351,139.329968,35.586485
352,120.945811,31.878393
353,-57.930299,-35.063807
354,-59.111908,-34.395802
355,2.417216,49.145971
356,120.589156,30.988555
357,31.789916,30.716607
358,-73.764441,40.831408
359,126.846261,37.613124
360,13.497236,52.560116
361,140.376575,35.636157
362,18.291081,-34.323001
363,73.185363,18.562787
364,77.472224,29.30792
365,103.802404,1.426446
366,150.921033,-33.891605
367,2.566191,48.89984
368,-73.068597,41.843483
369,103.63843,1.589853
370,-99.942032,19.357278
371,-73.654794,40.885664
372,55.618502,25.058747
373,72.766809,19.618651
374,13.873008,52.352285
375,37.422009,55.854566
376,-0.386124,52.209256
377,104.410573,1.18528
378,54.751186,24.990619
379,72.089449,18.814916
380,-57.842251,-34.706894
381,77.089207,28.548899
382,0.396569,51.685089
383,72.719793,18.820806
384,122.165189,31.063448
385,-73.813516,40.447209
386,-0.462286,51.016199
387,0.293499,51.367376
388,121.844116,30.986019
389,72.432357,18.278727
390,-42.916414,-22.290056
391,-46.539708,-23.290584
392,37.405974,55.59203
393,0.40646,51.293539
394,28.436631,40.675564
395,18.8629,-33.839658
396,150.048716,-33.828051
397,127.295501,37.314081
398,73.230337,18.916633
399,13.281718,52.473624
400,103.4492,1.400825
401,-43.767838,-22.532801
402,2.809347,48.781699
403,77.175513,28.538451
404,13.090056,52.390281
405,151.17927,-33.492341
406,36.942099,55.84871
407,139.34621,35.692126
408,30.694287,30.483362
409,37.733048,55.941844
410,-99.099205,19.61183
411,37.667384,56.173898
412,140.459698,36.492581
413,2.414091,48.6743
414,-42.19748,-22.931702
415,18.290943,-34.447292
416,120.751286,30.983508
417,139.625789,35.558951
418,54.742164,25.262122
419,76.922016,29.017801
420,-98.778838,19.30176
421,-73.272734,41.264934
422,73.086446,19.577203
423,29.267955,41.474683
424,139.421708,35.280325
425,-58.003342,-34.850453
426,121.242875,31.024051
427,2.446556,48.595522
428,150.509804,-34.123748
429,0.031208,51.693762
430,121.348368,31.611252
431,28.892231,41.332601
432,-47.063909,-23.146988
433,72.606676,19.211197
434,-74.102521,40.126561
435,126.930183,37.453272
436,2.436898,48.915681
437,-46.740272,-23.577707
438,139.709614,35.523962
439,38.028881,56.233109
440,-46.767386,-23.269163
441,37.434182,55.598554
442,55.880916,25.279065
443,-46.888769,-23.144977
444,72.494132,18.999532
445,78.121055,28.462908
446,2.003523,48.606218
447,150.761813,-34.012921
448,28.814744,41.267814
449,18.565581,-34.235032
450,139.663809,36.029609
451,-73.612466,39.998234
452,121.393902,31.242429
453,127.410412,37.458247
454,-74.377165,40.850978
455,13.786523,52.533156
456,139.224774,35.541142
457,2.325894,48.552829
458,139.647333,36.107595
459,37.720081,54.875946
460,55.169285,24.97485
461,-58.193635,-34.984958
462,-46.45963,-23.248607
463,150.974503,-34.031181
464,151.240163,-33.815103
465,-74.313006,40.654076
466,-0.196275,51.982016
467,-58.349196,-34.37272
468,-43.405877,-22.620407
469,104.154854,1.345715
470,103.540833,1.85593
471,73.69142,19.318499
472,-0.376755,51.54655
473,-46.245116,-24.234796
474,-0.085565,51.284463
475,103.360433,1.522136
476,-74.832629,40.877308
477,18.869773,-33.968066
478,31.10558,30.305088
479,152.118825,-33.684975
480,18.408123,-33.502122
481,14.00726,52.13111
482,13.82962,52.796701
483,121.709338,31.578958
484,-0.106956,51.471027
485,-73.881445,40.265743
486,-99.279582,19.555207
487,2.699736,49.076294
488,127.540236,37.562008
489,-74.478055,40.219666
490,103.973584,1.50519
491,73.0817,18.427109
492,103.63794,1.423783
493,31.104747,30.185535
494,126.55274,37.599677
495,121.342844,30.923416
496,2.06949,49.248249
497,38.162395,54.976323
498,-98.86654,19.527369
499,121.421919,31.706577
500,-74.315771,40.412237
501,2.937411,48.919412
502,103.853745,1.828165
503,28.565748,40.938016
504,17.913535,-33.92415
505,150.957821,-33.484542
506,-0.267025,51.493811
507,55.857637,25.644103
508,13.218363,52.532558
509,-98.752062,18.928151
510,18.327373,-34.149972
511,139.539221,35.595272
512,127.099244,37.907195
513,-45.842534,-23.203892
514,-75.102408,40.373451
515,139.15598,36.150307
516,55.288567,25.286005
517,-0.439696,52.190656
518,73.538585,19.448409
519,18.601517,-33.589533
520,37.39847,55.57205
521,-58.583379,-34.504032
522,150.931889,-33.611194
523,29.129067,40.888295
524,2.128196,49.007857
525,2.674543,48.846806
526,120.732859,32.645743
527,120.763842,31.843238
528,77.085899,27.933185
529,-98.938587,20.094027
530,126.953757,38.335899
531,76.439082,29.094941
532,72.382292,18.806607
533,72.744773,19.40029
534,13.451655,52.470519
535,55.18114,24.976
536,-100.200065,19.113739
537,2.623403,48.916068
538,2.084035,49.143835
539,13.465759,52.397849
540,140.398049,35.368707
541,-58.29795,-34.837567
542,55.105805,24.834856
543,126.700635,37.427163
544,-58.559369,-34.674579
545,-73.93945,40.343276
546,54.603458,25.502246
547,-46.523991,-22.974412
548,151.9016,-33.83267
549,139.641066,35.799201
550,18.698793,-33.643797
551,14.01633,52.671864
552,139.056492,35.870248
553,-43.097824,-22.58417
554,139.829982,35.812588
555,-98.649315,19.55311
556,-0.809638,51.504075
557,0.218941,51.797868
558,-43.360387,-23.125989
559,151.182952,-34.094661
560,-0.060803,51.248555
561,127.484921,37.808974
562,76.904387,28.968488
563,-98.708552,19.48168
564,71.747525,18.268834
565,77.3207,28.730199
566,55.420329,25.475893
567,-58.233094,-34.755989
568,-72.915171,40.421615
569,-46.594532,-23.610167
570,31.574795,30.271144
571,-73.841729,41.1907
572,13.093827,52.486191
573,-43.204728,-23.129074
574,31.765526,30.105743
575,29.18537,41.059465
576,37.789071,55.211833
577,-74.036441,40.667242
578,139.559503,36.465019
579,29.001654,40.965656
580,-46.844185,-23.784014
581,139.916573,35.66317
582,121.964804,30.772667
583,2.017973,48.848642
584,127.27883,37.600445
585,18.219509,-33.670445
586,2.190372,49.079326
587,151.305812,-33.043045
588,-42.904192,-23.428964
589,-45.920943,-24.016857
590,-74.381529,40.600244
591,2.700385,48.585804
592,-0.871174,52.024535
593,151.007484,-34.022891
594,38.381631,56.619844
595,126.741072,37.899454
596,13.721779,52.806467
597,103.987623,1.153957
598,31.026765,30.035899
599,73.156792,19.046036
600,127.28327,37.439528
601,-98.891975,19.366274
602,122.173362,30.677069
603,-58.002856,-34.882859
604,138.598878,36.016682
605,-46.26471,-23.680293
606,103.970191,1.469201
607,-58.680408,-34.803908
608,-99.086512,19.718677
609,30.852959,30.414223
610,-43.851154,-22.91796
611,30.690611,30.477465
612,-42.957206,-22.710648
613,-73.992066,40.640713
614,36.916407,56.092289
615,72.889034,18.932204
616,127.780392,37.515643
617,-43.42074,-22.515677
618,37.499182,55.815805
619,-58.696463,-34.363375
620,151.184599,-34.272248
621,18.919808,-34.301186
622,17.70507,-33.761755
623,-73.395529,40.697346
624,139.630576,35.18129
625,18.333313,-33.999802
626,121.060021,31.48471
627,54.893165,25.275596
628,151.664487,-33.748376
629,2.50825,48.561687
630,-57.722019,-34.146569
631,126.90836,37.417417
632,139.390915,35.766273
633,-99.208122,19.168708
634,77.209524,29.377052
635,127.16336,37.112638
636,0.209301,51.725446
637,139.203237,35.631286
638,103.088248,1.296265
639,139.064485,36.15634
640,126.441838,37.393855
641,2.477906,48.711752
642,30.938757,30.184982
643,-59.042056,-34.414033
644,0.062435,51.658618
645,151.201338,-33.537706
646,-46.681706,-23.561596
647,-46.579276,-23.018231
648,-43.341831,-22.822945
649,151.226726,-33.49249
650,150.511177,-34.068231
651,-73.565816,41.177229
652,-73.54986,40.238627
653,55.030317,25.843886
654,-74.271613,40.834925
655,28.480002,40.714299
656,-99.057416,19.18684
657,75.988258,28.058866
658,-0.236911,51.783989
659,140.170936,35.864206
660,-99.201469,19.637295
661,31.165193,30.42281
662,18.236241,-34.31916
663,-0.19155,51.090966
664,72.120197,19.142614
665,127.307915,37.548744
666,151.01187,-33.535237
667,72.719964,19.247532
668,-99.831443,19.360163
669,-42.877726,-22.413859
670,31.26231,30.057807
671,-74.176602,40.567898
672,-46.061077,-24.963931
673,139.367869,36.133401
674,151.477431,-33.855739
675,37.727163,55.417796
676,-43.194841,-22.870337
677,30.891269,30.464444
678,151.454453,-33.836079
679,120.999501,31.865896
680,127.148572,37.156767
681,-43.905631,-23.515008
682,18.063119,-33.478121
683,139.645785,34.931361
684,121.388158,30.800019
685,18.577729,-33.489295
686,104.033707,1.168703
687,72.856064,19.178831
688,72.206826,18.531138
689,-99.646951,19.77403
690,-46.622437,-24.175221
691,122.077982,31.332032
692,-43.127468,-22.472666
693,72.969582,19.411755
694,0.031104,51.002161
695,126.895661,37.593325
696,-43.494794,-22.910089
697,126.926366,37.206872
698,104.197815,1.826449
699,55.856123,25.028841
700,2.297065,48.521517
701,31.204055,30.05619
702,126.772994,37.198145
703,-0.240295,51.529053
704,18.232605,-34.148372
705,-99.531618,20.210623
706,121.640559,31.606469
707,121.190113,31.32046
708,2.342216,48.902027
709,150.938944,-33.888007
710,121.331713,31.481072
711,31.177797,30.279929
712,-0.395504,51.331803
713,77.673099,29.021342
714,29.054636,41.071608
715,77.558672,29.217367
716,-98.73048,18.898548
717,150.927944,-33.358753
718,31.004407,29.734389
719,72.900196,18.632438
720,0.225605,50.888111
721,76.333919,28.819201
722,30.956421,30.106984
723,13.75615,52.201608
724,126.496876,37.861876
725,29.149664,40.407617
726,77.879182,28.717337
727,121.113612,31.303789
728,-58.586814,-34.727408
729,0.17406,51.021979
730,120.841646,30.514487
731,18.084492,-33.749144
732,150.178572,-34.110372
733,139.19521,36.307588
734,-99.015634,19.012236
735,103.608357,1.289194
736,29.766078,41.336013
737,-99.797298,19.47495
738,76.161309,28.294829
739,2.45961,48.818814
740,0.149196,51.035834
741,138.955865,35.711061
742,0.221685,50.937975
743,126.974962,37.565652
744,2.56854,49.147701
745,139.398816,35.565851
746,31.028751,30.41627
747,126.657895,38.24701
748,77.757917,28.559824
749,1.051406,51.554858
750,139.980351,35.929863
751,139.532519,35.650039
752,31.402306,29.804459
753,-46.386661,-23.768919
754,30.964399,30.221861
755,139.22831,36.030072
756,28.69489,41.040463
757,140.541426,35.340145
758,2.796704,48.842859
759,2.398051,48.873258
760,30.812914,30.086827
761,73.497839,19.370902
762,138.841527,35.882455
763,150.985102,-33.784994
764,-43.687792,-23.050517
765,139.957387,36.191134
766,-98.91998,19.188701
767,-43.702425,-22.642825
768,140.331899,35.619328
769,31.587383,30.284407
770,31.646766,30.438779
771,73.744051,19.008819
772,78.321191,29.105773
773,-0.768303,51.595013
774,73.505033,19.347095
775,103.782195,1.441269
776,121.590335,30.676541
777,-43.968345,-22.784971
778,78.250753,28.39069
779,122.794905,31.47917
780,-58.472854,-35.109806
781,-74.300003,40.750861
782,-73.092014,40.665971
783,151.171942,-33.748815
784,-42.929912,-23.169376
785,2.235406,49.431409
786,-73.763258,40.869811
787,-98.81342,19.78387
788,55.256105,25.664862
789,-42.866222,-23.668112
790,121.759791,31.371595
791,127.245239,37.85938
792,72.927043,18.787527
793,76.941978,28.348241
794,-58.783252,-34.125792
795,-58.154081,-34.438642
796,139.427394,36.318163
797,-58.858563,-34.679337
798,31.018828,30.086711
799,-45.48855,-23.481809
800,76.544186,27.459296
801,32.10446,30.230893
802,151.619286,-33.956711
803,127.20741,37.35944
804,38.214218,56.087577
805,139.81052,35.031854
806,-58.659406,-34.739353
807,121.331499,30.936992
808,18.067918,-34.431021
809,-73.808547,40.81793
810,77.303528,29.01059
811,13.573734,52.539548
812,126.559226,37.095409
813,72.372618,18.601206
814,0.01084,51.385829
815,29.367963,40.78194
816,73.492353,18.704922
817,36.472221,55.943433
818,151.494529,-33.982653
819,78.054759,28.121113
820,121.593601,31.396823
821,103.620095,1.531214
822,-73.62309,40.623641
823,75.833361,28.669724
824,151.412348,-33.555519
825,2.374697,48.640856
826,29.490921,40.761775
827,0.346949,51.682713
828,36.61601,56.034148
829,1.906639,48.311765
830,28.886007,41.473082
831,126.55052,37.406793
832,126.552602,37.588794
833,-46.460562,-24.238529
834,19.412962,-33.914522
835,54.785571,25.24366
836,126.597308,37.921787
837,138.83871,34.943701
838,-1.114581,51.345102
839,-0.780436,51.638376
840,29.000414,41.086111
841,139.969471,36.265258
842,126.72271,37.362907
843,-0.558053,51.14761
844,2.517471,49.298241
845,-99.309954,19.439755
846,18.244618,-33.58342
847,54.042289,25.511037
848,-73.173665,40.952959
849,-73.331734,41.200696
850,28.368237,41.126803
851,-46.239742,-23.126173
852,127.195126,37.608069
853,28.069934,41.130677
854,-74.079671,40.508259
855,2.594533,48.929382
856,103.643366,1.399894
857,-99.032028,19.257282
858,-43.062663,-23.179015
859,103.329788,1.595093
860,72.687499,18.761104
861,72.638602,18.980118
862,55.481905,24.708607
863,-99.259811,19.604337
864,1.951121,49.085375
865,-100.186401,19.772858
866,-73.215573,41.165742
867,151.222278,-33.922449
868,-42.855818,-22.899967
869,-0.603406,50.999231
870,139.993715,35.045914
871,31.395477,30.472568
872,17.616958,-33.558477
873,151.454993,-33.825739
874,-42.501586,-23.082638
875,103.803437,1.373456
876,13.763641,52.76819
877,-0.557668,51.897273
878,18.55163,-33.42497
879,28.906615,41.204163
880,103.507685,0.625238
881,-42.837453,-22.376957
882,-74.251337,40.451251
883,76.661749,29.390408
884,-57.589047,-34.423397
885,127.295146,38.040348
886,-42.3783,-22.34404
887,30.943295,29.913412
888,13.24248,52.281309
889,103.757258,1.471002
890,-58.048104,-34.883152
891,12.947214,52.582593
892,-45.926888,-22.825395
893,76.963136,28.786081
894,30.504137,29.457127
895,13.828129,52.850148
896,-73.360986,41.301003
897,77.471571,29.013684
898,-47.33212,-23.978036
899,151.023396,-33.988061
900,73.010342,18.945579
901,-48.275589,-23.46064
902,-98.919722,19.153497
903,-58.412639,-34.89992
904,120.359076,30.725083
905,-98.742811,19.850584
906,-73.858133,40.695796
907,77.228303,28.480128
908,17.710614,-33.860305
909,55.016441,25.265511
910,-98.321307,19.480601
911,73.161402,19.328068
912,29.334984,41.1951
913,121.127198,30.28444
914,-57.835705,-34.532678
915,104.0352,1.132623
916,103.589903,1.593735
917,151.307922,-33.958342
918,-46.69418,-23.460516
919,77.030158,29.809087
920,18.614252,-34.437665
921,0.358097,51.176852
922,-73.294498,40.508093
923,-46.264317,-23.304977
924,151.045116,-33.730742
925,-98.412637,19.68698
926,13.693325,52.493964
927,-1.057828,51.605629
928,-98.798146,19.36024
929,-58.308313,-34.231355
930,37.449002,55.45821
931,-74.325029,41.091444
932,18.871288,-33.601139
933,28.624467,40.95887
934,151.507494,-34.558108
935,55.437329,25.159875
936,-46.827291,-23.50722
937,126.740733,38.29981
938,-0.220323,51.967506
939,-42.74124,-23.253037
940,150.926757,-33.106116
941,18.669214,-33.725809
942,76.903913,28.282506
943,-73.748136,40.500222
944,72.563499,18.754961
945,121.14594,30.877065
946,-99.444708,18.704136
947,77.103609,28.860789
948,103.929924,1.555225
949,-42.327547,-23.03539
950,-74.33295,41.061891
951,2.770472,48.632861
952,122.601149,31.069792
953,31.124153,29.910187
954,38.041795,55.839246
955,-0.136693,51.701192
956,-98.703764,19.505521
957,120.948344,31.676255
958,2.135136,49.489878
959,139.409732,35.690821
960,77.18623,28.651945
961,-57.936712,-34.654796
962,30.9135,30.100504
963,127.498517,37.522583
964,1.75046,48.58952
965,76.846899,27.857566
966,127.304055,37.861628
967,120.532432,31.785517
968,77.378747,28.702348
969,28.704545,40.903563
970,126.965086,37.633088
971,17.857811,-33.779569
972,-0.382326,51.495402
973,120.334232,30.495098
974,126.834556,37.700077
975,-46.959803,-23.267724
976,36.800837,56.636022
977,-45.942467,-23.212474
978,78.291505,28.568049
979,122.015487,29.98393
980,77.471748,28.443921
981,-98.837444,19.570562
982,-42.181232,-23.77903
983,-73.186307,40.543279
984,-0.867234,51.868327
985,138.950903,35.473705
986,-58.170792,-34.405461
987,139.551448,35.650984
988,55.472557,24.979859
989,-99.243572,19.451239
990,-74.099447,41.706697
991,54.726028,25.275016
992,-47.134772,-23.318511
993,31.246651,30.211173
994,37.805698,55.744708
995,-58.943693,-34.851861
996,-47.024339,-23.877578
997,31.590402,30.305497
998,-98.961999,19.232982
999,-74.43509,41.453555
1000,2.474042,49.054747
1001,77.689194,28.363925
1002,120.086197,31.012931
1003,-43.137192,-23.163151
1004,-0.111725,51.13424
1005,-46.277256,-24.088508
1006,121.108479,30.528452
1007,-0.772542,51.24076
1008,-74.479986,40.665968
1009,-43.760837,-22.168421
1010,0.0396,51.685078
1011,13.840093,52.270736
1012,54.813402,25.140662
1013,-99.120256,19.23338
1014,78.193725,29.036821
1015,126.637213,37.603269
1016,140.119294,34.923459
1017,151.241213,-34.143502
1018,31.962368,30.158979
1019,13.537859,52.389799
1020,13.549082,52.632296
1021,-0.374451,51.020662
1022,-0.01598,51.011195
1023,-73.308478,41.155025
1024,-42.935639,-22.836767
1025,38.29872,55.990036
1026,-58.152951,-35.4807
1027,13.607959,52.408432
1028,122.44663,31.752098
1029,127.330868,37.482283
1030,1.865526,48.848069
1031,37.413448,55.671944
1032,-98.781621,19.454552
1033,13.228709,53.153226
1034,18.599835,-33.952598
1035,12.7728,52.507598
1036,139.234502,35.46073
1037,73.077045,19.419683
1038,139.769978,35.970229
1039,0.084525,51.495123
1040,0.325466,51.893369
1041,31.132164,30.029652
1042,121.836113,31.501448
1043,150.79464,-33.111284
1044,76.741074,28.472313
1045,-46.558734,-23.409154
1046,-47.37511,-23.458186
1047,2.698965,48.847201
1048,-0.66254,51.676875
1049,0.131322,51.747922
1050,-98.215915,19.973483
1051,74.128792,19.510164
1052,119.952558,30.371078
1053,0.218021,51.099832
1054,37.469861,55.23557
1055,37.796453,55.192842
1056,139.018034,35.772285
1057,139.287578,35.721386
1058,-58.084341,-34.409193
1059,-43.356045,-23.065278
1060,0.022163,51.546769
1061,29.33682,40.958564
1062,29.270134,41.352711
1063,0.471914,51.741553
1064,-58.290913,-34.859037
1065,28.639017,41.024306
1066,121.949851,30.744602
1067,73.400066,19.163706
1068,126.721211,37.744107
1069,139.564879,35.715931
1070,-98.858435,19.168596
1071,31.025322,30.068628
1072,31.048065,30.07137
1073,28.624306,40.624671
1074,-100.100248,19.548387
1075,-43.623359,-22.615237
1076,72.533939,18.829863
1077,72.8288,19.166363
1078,-73.759399,40.393379
1079,-57.341551,-34.458235
1080,121.921991,31.494191
1081,139.252843,36.163371
1082,37.219685,55.320195
1083,127.292673,37.672356
1084,121.999005,31.28488
1085,77.71812,28.119667
1086,126.915665,38.030411
1087,-98.644918,19.395198
1088,138.873938,35.369976
1089,-0.284101,51.268032
1090,-43.127415,-23.272741
1091,150.930277,-33.626956
1092,-42.665013,-23.486095
1093,-47.031178,-23.623507
1094,-73.493087,40.700386
1095,13.392152,52.388361
1096,-46.254762,-23.346724
1097,-73.820512,40.279025
1098,13.564326,52.102183
1099,121.683175,30.727943
1100,18.54522,-33.640483
1101,150.559927,-33.722448
1102,2.814489,48.904542
1103,-46.936471,-23.678522
1104,72.852538,18.631615
1105,126.439393,37.485451
