point_id,lon,lat
568,18.160644,-33.565207
569,2.841083,48.821011
570,120.888311,32.03374
571,18.333431,-34.17481
572,54.894662,25.530499
573,72.108053,18.721542
574,-58.424104,-34.686011
575,-42.314735,-23.053619
576,103.396317,1.125213
577,-98.792766,19.924503
578,151.332605,-34.012574
579,32.194232,30.203855
580,0.224616,51.5409
581,2.237385,48.562934
582,104.354847,1.058241
583,-58.128029,-34.516829
584,13.132282,52.913767
585,18.323806,-33.75963
586,126.774938,37.804688
587,103.741742,0.926402
588,31.038673,29.934964
589,37.28663,55.648099
590,72.758286,19.395701
591,13.302519,52.26842
592,122.447444,30.869594
593,38.161588,56.166576
594,140.606366,35.59814
595,73.019365,18.767958
596,121.346389,30.780566
597,77.182263,29.180565
598,12.497086,52.352563
599,31.599861,30.375096
600,-99.09474,20.024824
601,18.334971,-34.005091
602,139.643121,35.509715
603,-57.74816,-34.583538
604,126.200164,37.957317
605,-46.960172,-23.51232
606,72.568462,19.59971
607,127.422233,37.778914
608,18.262035,-34.624733
609,127.355314,38.123003
610,3.249482,48.352815
611,138.516094,35.717246
612,73.794607,18.713188
613,-74.216837,40.631069
614,72.556139,20.254281
615,17.475861,-33.902902
616,-46.950676,-23.497748
617,0.11165,51.793491
618,37.938713,56.351596
619,103.360263,1.141442
620,2.745709,48.347373
621,55.13039,25.187749
622,29.037732,41.161482
623,121.475723,31.618665
624,13.423431,51.775643
625,121.45457,31.155264
626,28.899587,40.909426
627,-0.262511,51.79663
628,-42.553552,-23.291946
629,122.458517,31.978771
630,121.152793,30.998057
631,2.634541,49.25859
632,150.774005,-33.678953
633,76.348245,28.437508
634,13.410679,53.022906
635,-46.156374,-23.335861
636,31.694681,30.242213
637,-74.566977,40.569994
638,-98.867566,19.718405
639,18.62206,-33.794282
640,-98.627381,19.688527
641,54.8404,25.303837
642,77.83495,28.807677
643,55.232887,24.903009
644,55.286145,24.805894
645,-74.101572,40.830332
646,73.053349,19.019556
647,127.38203,37.630932
648,-58.242571,-35.701883
649,27.846671,41.462473
650,140.433703,35.053392
651,139.387999,35.152841
652,18.209331,-34.157947
653,1.991989,48.764623
654,-58.372878,-34.567123
655,-74.223847,41.281065
656,17.690116,-34.041334
657,37.391883,56.014367
658,126.949408,37.424997
659,54.704108,25.44848
660,-46.291953,-23.523329
661,0.407888,51.594786
662,31.86657,30.208379
663,139.724382,35.968626
664,-46.074825,-23.385533
665,121.860842,30.487435
666,120.737852,30.798802
667,121.363383,31.493471
668,29.011191,41.259448
669,-73.024315,40.448337
670,126.68328,37.344666
671,-41.996335,-23.075145
672,29.028177,40.753784
673,139.977578,36.003402
674,-59.33938,-34.471106
675,121.183879,30.356775
676,126.011041,37.269593
677,-98.881763,19.652683
678,12.853604,51.979836
679,-45.958784,-23.197449
680,13.330716,52.965952
681,151.391038,-34.008153
682,-58.482824,-35.105086
683,-42.863073,-23.173213
684,74.050802,19.170521
685,74.338096,20.138953
686,-43.138322,-22.365839
687,13.836563,52.326714
688,103.548828,1.602534
689,139.646479,36.16844
690,-42.021502,-22.254653
691,77.920817,27.673115
692,139.13881,35.954795
693,13.589154,52.705098
694,126.614464,37.4212
695,2.20894,49.107103
696,54.716753,25.20192
697,31.205822,30.616422
698,72.514609,18.718894
699,2.400945,48.674544
700,30.350178,30.10908
701,18.332513,-34.011176
702,-73.312123,39.918546
703,28.987112,40.701892
704,-46.538791,-22.927354
705,-74.482972,40.696076
706,150.933359,-34.229827
707,-43.227427,-22.906487
708,-98.517786,19.466537
709,37.712052,55.739509
710,54.967122,24.717291
711,127.120835,37.654097
712,2.480883,49.192668
713,55.256299,25.499909
714,139.154087,35.977337
715,72.994693,19.680223
716,-47.191982,-24.200372
717,-57.973579,-34.383487
718,-99.065336,19.449035
719,2.029968,48.850285
720,103.277319,1.111685
721,-0.236119,51.494428
722,13.965191,52.05776
723,-42.98181,-22.864654
724,127.395371,37.341596
725,-73.608296,40.559565
726,72.166546,18.73252
727,31.111525,30.131596
728,2.384052,49.418142
729,140.04734,35.472612
730,-57.427393,-33.679379
731,-59.73316,-34.605393
732,-74.881425,41.004218
733,121.647924,29.994285
734,139.708082,35.592973
735,38.200115,55.728365
736,140.185736,35.536264
737,28.859879,40.902493
738,151.397973,-34.322639
739,0.237142,51.900018
740,151.187327,-34.131253
741,0.223238,51.518406
742,139.656975,35.901635
743,1.98792,48.970562
744,140.150997,35.751413
745,-0.409144,51.35648
746,139.561257,36.072642
747,0.586093,51.130991
748,72.605813,18.973462
749,139.962164,35.94932
750,-42.67762,-22.744611
751,76.971116,28.629788
752,37.635004,56.310134
753,-99.050205,19.609246
754,121.981559,31.087995
755,151.329204,-34.122923
756,121.945359,30.322044
757,73.16843,19.345485
758,73.011979,19.410966
759,73.287062,19.015172
760,30.716932,30.08219
761,36.964639,56.267382
762,140.176123,36.02806
763,-99.855691,19.258843
764,-98.597667,19.300463
765,30.932552,30.153895
766,31.539315,29.574781
767,138.981731,35.692481
768,37.189754,55.217572
769,104.640287,1.761261
770,-43.652586,-22.632478
771,126.800569,37.219148
772,103.415027,1.842485
773,18.311064,-34.026493
774,-58.636831,-34.913226
775,30.052819,41.246341
776,28.410012,41.305732
777,72.814027,19.104651
778,37.016601,55.71757
779,-99.613653,19.232132
780,139.783242,35.162128
781,-43.23266,-22.836207
782,-1.002718,51.896071
783,0.085922,51.44961
784,121.077485,31.324289
785,-43.700901,-22.845907
786,31.098178,30.290121
787,55.883335,25.586126
788,28.844059,40.848737
789,72.891838,19.327502
790,1.646165,48.572105
791,13.188693,52.627634
792,28.86135,41.040204
793,151.3841,-33.48999
794,139.594766,35.429378
795,-58.315172,-34.734106
796,0.058492,51.370951
797,121.018481,31.332807
798,-47.333059,-23.648946
799,-99.638852,19.087557
800,121.939705,30.658053
801,55.208234,24.957495
802,151.394817,-33.788316
803,-0.20673,51.689331
804,30.824618,30.038778
805,2.206771,48.978351
806,151.009602,-34.274916
807,72.334245,18.923084
808,2.220317,49.151862
809,-74.043907,40.752985
810,2.657953,48.141004
811,-43.929298,-22.890795
812,139.999984,35.298647
813,0.544139,51.607813
814,121.354101,31.843468
815,1.873471,48.980939
816,-58.613234,-34.660271
817,-0.002976,50.95839
818,139.754224,35.585307
819,30.079985,29.799196
820,0.201753,51.071512
821,122.125808,31.22764
822,121.732653,30.738907
823,72.938964,18.789636
824,54.983592,25.053708
825,31.078109,29.926106
826,2.404996,49.046749
827,-74.240445,40.971922
828,18.141334,-33.511093
829,121.341069,32.212079
830,72.78387,18.918421
831,73.129146,18.206147
832,73.054753,18.925479
833,-46.628401,-22.919396
834,55.343269,24.750623
835,-43.51968,-23.057949
836,139.013435,35.858405
837,-46.12806,-23.284076
838,38.061993,55.600498
839,72.863576,19.104895
840,103.767337,0.866752
841,76.919732,28.205963
842,-74.342321,40.649825
843,77.322649,28.994112
844,55.024769,25.535643
845,-99.586964,19.463774
846,31.414796,30.101152
847,103.670429,1.388823
848,-46.64715,-23.544696
849,73.105409,19.66379
850,-0.258356,51.367182
851,126.892312,38.002456
852,36.870252,56.374073
853,2.146269,49.005297
854,31.298081,30.495791
855,31.695289,30.062331
856,2.417495,49.297809
857,-74.308941,40.01534
858,72.644854,19.179885
859,-0.600833,51.83579
860,-0.439906,52.080588
861,2.423704,48.353624
862,2.516408,48.842614
863,18.9988,-33.906863
864,77.064557,27.917289
865,1.961551,49.090702
866,-46.43321,-23.454627
867,-58.796299,-34.810105
868,72.771796,19.28176
869,38.167967,56.006468
870,150.667855,-34.196146
871,31.578294,29.700877
872,120.758271,31.16358
873,-58.427279,-34.471446
874,127.428663,37.471485
875,-0.657021,51.511056
876,19.586089,-34.053365
877,127.516526,38.00935
878,-99.632646,19.883736
879,-57.557191,-34.793694
880,-73.644666,40.838422
881,-73.180522,40.9718
882,-43.57745,-23.250924
883,139.62816,35.531633
884,18.179507,-34.091138
885,121.06661,31.206083
886,54.912169,25.132309
887,151.516273,-34.261061
888,-74.256408,40.09611
889,-46.431581,-23.489556
890,76.422955,28.807846
891,121.418575,30.409654
892,-0.282616,51.059731
893,2.699237,48.743799
894,103.786879,1.171717
895,-0.058502,51.277156
896,-46.613615,-23.646762
897,55.279992,25.30796
898,31.098022,30.004344
899,76.759524,29.063058
900,-99.388603,19.656822
901,-0.692873,51.294766
902,13.280135,52.51501
903,-46.610665,-23.098349
904,140.369401,36.43893
905,-47.676898,-23.838893
906,-58.765286,-34.428956
907,139.616173,35.377316
908,-0.449372,51.763928
909,127.290325,38.059363
910,73.061156,19.036985
911,76.976493,29.555413
912,121.398284,31.20929
913,13.086516,52.420344
914,150.688311,-33.779767
915,-43.123309,-23.171122
916,126.999743,37.345506
917,-74.307538,40.866057
918,122.12565,30.363935
919,73.611717,19.085378
920,-46.663423,-23.735493
921,18.45458,-33.581795
922,-73.211604,40.697948
923,0.631093,51.206161
924,18.302626,-34.205917
925,73.072978,19.171174
926,2.400354,48.742927
927,-100.314225,19.840089
928,37.589988,56.097124
929,103.670962,0.88409
930,121.43749,31.425136
931,13.49916,52.129298
932,2.522208,49.138596
933,138.430115,35.45855
934,13.287559,52.739794
935,0.213919,51.89186
936,55.262399,25.11867
937,55.217852,25.315845
938,37.249935,56.128012
939,28.871919,41.925485
940,-74.452527,40.958056
941,-58.379484,-34.154587
942,103.849707,1.385815
943,55.510455,25.182642
944,54.90797,25.504402
945,28.680913,40.895183
946,55.444667,25.214955
947,126.783082,37.624821
948,127.151684,37.33352
949,-74.29418,40.76886
950,-98.911783,19.068985
951,-74.125484,40.484985
952,13.524693,52.744384
953,-45.951627,-23.429947
954,37.475916,56.145776
955,-98.754283,19.55115
956,2.544694,49.442334
957,17.929568,-34.325432
958,104.342402,1.315167
959,139.136631,35.562838
960,126.5834,37.565527
961,2.261533,49.041496
962,-46.599011,-23.686771
963,72.041307,18.954487
964,73.106622,19.050093
965,28.873674,41.559281
966,128.239666,37.916236
967,13.807323,52.0795
968,140.20354,35.035585
969,1.895787,48.551558
970,31.322047,30.023074
971,31.727408,29.934993
972,-98.567223,20.531262
973,-47.059425,-23.533208
974,-42.863105,-22.753633
975,13.385412,52.518165
976,127.043512,37.721326
977,31.913146,29.777393
978,122.259962,31.321214
979,127.098094,36.996012
980,-46.161167,-23.644898
981,126.833703,37.654454
982,121.699893,31.451339
983,73.210555,18.097426
984,29.43278,41.711916
985,31.87432,29.831903
986,13.189408,52.421221
987,121.351971,30.988266
988,-57.223932,-34.908309
989,140.984864,35.652775
990,-74.901457,40.169322
991,72.99741,19.587891
992,127.399653,37.953601
993,37.921284,55.723206
994,-45.963353,-23.217505
995,29.279381,40.796729
996,37.62054,55.899882
997,37.639705,55.762717
998,139.546007,34.641482
999,-47.117372,-23.533042
1000,18.787377,-33.72601
