point_id,lon,lat
106,77.840237,28.972707
107,13.110205,52.924055
108,127.535842,38.009589
109,-43.530912,-23.273048
110,139.667051,36.092462
111,76.570107,28.806484
112,13.18112,52.866084
113,-0.2974,51.536985
114,126.822726,37.648776
115,-46.623544,-23.27015
116,103.815053,1.193367
117,37.462641,55.78008
118,2.444843,48.893885
119,29.030568,41.231944
120,-47.054354,-23.942901
121,76.049037,28.778539
122,17.788814,-34.337068
123,-42.459276,-23.370592
124,-42.94474,-22.098568
125,-98.797545,18.955761
126,151.631175,-33.781659
127,-0.302751,51.40974
128,76.580082,28.231357
129,103.642931,1.758773
130,-0.179465,51.694117
131,104.422607,1.730158
132,2.600522,49.359556
133,31.636437,29.68345
134,121.514731,31.253278
135,37.615508,56.150251
136,-46.952691,-23.342637
137,13.770579,52.960202
138,55.146069,25.264985
139,2.040021,48.066821
140,30.937642,29.813783
141,3.010717,48.485948
142,139.251595,35.689502
143,78.016452,28.814242
144,127.771469,37.244074
145,121.266843,31.248794
146,127.231796,38.032936
147,13.930549,52.55576
148,126.840452,37.391491
149,72.436897,19.622567
150,78.550924,28.303097
151,-46.730918,-23.174275
152,139.061011,35.755386
153,121.331431,31.257707
154,121.751652,30.557257
155,13.223611,51.980363
156,121.715879,30.409592
157,139.958669,35.442665
158,55.607946,25.300045
159,139.767445,35.883556
160,121.929193,32.517277
161,-58.132156,-35.038207
162,-0.283699,50.580961
163,139.474924,35.354299
164,54.961826,25.502962
165,121.320927,31.306836
166,127.768836,37.252204
167,13.52809,53.005802
168,2.077289,48.72299
169,37.609169,55.96924
170,-73.286186,41.606789
171,0.142586,51.639509
172,122.209658,30.880007
173,55.483937,25.606761
174,13.30331,52.575164
175,0.142065,51.759875
176,13.707932,53.052639
177,-73.219172,41.040633
178,2.209606,48.760485
179,-73.913669,40.337314
180,-58.902761,-33.57023
181,13.713572,52.856101
182,140.976309,36.315713
183,29.425845,40.856326
184,126.89472,37.546065
185,103.622531,0.950915
186,55.342844,25.295092
187,18.15162,-33.97966
188,72.719378,19.532267
189,77.072591,28.497345
190,72.448958,19.067472
191,140.173023,35.642521
192,120.880183,31.028185
193,32.287844,30.084074
194,151.311035,-33.572062
195,2.233826,48.593663
196,-58.824293,-34.666363
197,2.423213,48.541891
198,-99.000889,19.05482
199,-98.927337,19.207661
200,127.252069,37.825531
201,54.736051,25.232374
202,121.761146,30.7746
203,18.292526,-34.393331
204,-42.457615,-22.705418
205,77.526994,29.308248
206,36.960079,55.127653
207,72.676032,19.174865
208,121.936362,31.068567
209,-58.855365,-34.270356
210,73.223825,18.787419
211,-43.972534,-23.113701
212,-58.799978,-35.54058
213,126.798276,37.448198
214,71.730015,18.374948
215,-46.611447,-24.153804
216,103.433885,0.818484
217,139.16635,35.6367
218,31.092263,30.123582
219,28.837423,41.58833
220,72.981263,19.658536
221,-47.232692,-23.688317
222,-0.348511,51.416758
223,76.279051,28.14713
224,29.017079,40.813985
225,72.178778,18.658983
226,150.65068,-34.216683
227,-0.228441,51.354154
228,127.368772,37.621461
229,-0.097232,51.321551
230,-73.624012,41.142527
231,139.931527,36.587451
232,37.947087,55.244092
233,31.096637,29.835582
234,-74.192267,40.656458
235,-43.066549,-22.723303
236,-99.418237,19.544862
237,55.45124,25.45305
238,-73.783225,40.465442
239,28.402728,41.125066
240,139.009508,35.411345
241,-73.764404,40.716757
242,-98.299116,19.42033
243,72.55361,19.337145
244,73.076218,19.73503
245,127.268594,37.271836
246,37.814998,56.533446
247,126.596452,37.604579
248,-0.220755,51.851303
249,77.712783,28.980646
250,151.70047,-34.144715
251,77.430974,28.81462
252,73.680605,18.651248
253,-74.522733,40.300939
254,-59.365803,-34.697991
255,18.373192,-34.172194
256,31.081846,29.913812
257,13.848659,52.810168
258,-74.477783,41.093873
259,31.51071,30.477413
260,18.839821,-33.555029
261,121.328059,30.751908
262,139.60716,35.591768
263,2.375427,48.984403
264,76.9274,28.95041
265,18.650608,-34.046975
266,-46.745963,-23.546564
267,-57.909624,-34.382402
268,0.267532,50.673194
269,77.565996,28.065001
270,-58.323051,-34.613833
271,121.114035,31.74559
272,-46.616588,-23.975514
273,13.643866,52.538148
274,151.071067,-33.541359
275,55.556225,25.127828
276,-46.783652,-22.9641
277,139.912215,36.208023
278,38.280193,56.016022
279,-74.192722,41.025458
280,18.180745,-33.93203
281,122.058951,30.995602
282,13.096306,52.524905
283,76.234961,28.650173
284,-99.379897,18.110014
285,28.491062,41.285038
286,55.04467,25.502834
287,121.454973,31.168782
288,-43.013564,-22.703099
289,29.246104,40.984636
290,-58.99517,-34.754785
291,-0.443514,50.901591
292,-0.231573,51.609859
293,2.456475,48.645551
294,77.408293,29.073058
295,-73.492451,40.355617
296,139.752967,35.794937
297,122.087689,31.457152
298,31.097534,30.788915
299,103.755486,1.022818
300,28.899811,41.286731
301,54.902262,25.318251
302,-43.443195,-22.762549
303,29.465606,41.650287
304,103.976539,1.06295
305,29.510564,41.077238
306,18.683464,-33.820965
307,72.229438,19.010209
308,127.521729,37.864407
309,-46.435176,-23.87617
310,139.833712,35.300928
311,77.859478,28.227678
312,121.401754,31.731432
313,-74.644737,40.762227
314,103.576001,1.429533
315,0.532186,51.15225
316,77.304655,28.359404
317,2.35757,48.876451
318,31.070001,30.235472
319,77.664224,28.226576
320,28.835755,41.184638
321,2.142549,48.661785
322,-99.357864,18.971938
323,17.762221,-34.109816
324,139.380227,35.686837
325,77.599089,29.212256
326,73.055396,19.707008
327,31.676764,29.795018
328,2.410227,48.806899
329,55.321753,25.554393
330,29.13359,41.395861
331,18.452534,-34.175127
332,121.906135,31.643898
333,-99.042198,20.066925
334,139.572799,35.500018
335,38.338297,56.053981
336,139.401224,35.758736
337,72.435924,19.140116
338,72.935509,19.36916
339,122.066888,31.239293
340,2.534716,48.602689
341,13.382353,52.623876
342,37.777657,55.627817
343,140.032696,36.470608
344,73.330011,19.809671
345,13.782435,53.052201
346,-98.984919,19.684694
347,140.083623,35.7545
348,139.76597,35.499753
349,126.783056,37.360099
350,37.548962,55.968542
351,-0.427331,51.558204
352,-99.302924,19.929172
353,-43.375589,-22.249103
354,-0.720382,51.350396
355,2.171261,48.670224
356,37.989138,55.993243
357,2.987192,49.385571
358,139.700942,35.116982
359,2.346874,49.146979
360,2.058937,48.648883
361,77.190607,29.417171
362,120.985963,30.661296
363,17.739813,-33.916671
364,-98.857292,19.630416
365,-74.88827,40.870165
366,38.340552,55.682957
367,103.865008,1.587898
368,-46.294225,-23.002357
369,13.161025,52.803981
370,-46.42043,-23.238031
371,13.969805,52.741889
372,-0.126975,52.347489
373,127.012627,37.911402
374,29.130703,40.747659
375,2.375764,48.93992
376,55.585436,25.302404
377,138.960725,35.983703
378,-99.042732,19.490954
379,54.958293,25.02599
380,-57.795817,-34.883833
381,-46.034211,-22.919034
382,-73.42387,40.428996
383,31.593661,30.122754
384,77.486324,28.290976
385,-0.282169,51.441827
386,126.888864,37.719076
387,73.010955,19.138797
388,126.99866,37.377327
389,73.464049,19.87071
390,150.085994,-33.375899
391,-45.9367,-23.685282
392,0.117485,51.847177
393,-46.699684,-22.930063
394,18.489175,-33.86647
395,76.745802,28.909943
396,150.533435,-34.457733
397,-43.179081,-22.807562
398,-73.808157,40.779237
399,55.561323,25.426335
400,29.028645,41.352253
401,38.241415,55.007916
402,-73.347785,40.643271
403,2.187637,48.295946
404,-58.55364,-35.123082
405,76.907866,29.114534
406,78.224212,27.957734
407,31.050423,29.944164
408,13.148005,52.817751
409,-99.492809,18.972152
410,18.615549,-34.189711
411,76.270834,28.764162
412,-0.310907,51.664459
413,37.510899,55.584772
414,-74.185967,41.470629
415,-98.678879,19.373399
416,55.259429,24.58946
417,18.482117,-34.352019
418,151.620337,-33.94117
419,-74.255073,40.524552
420,120.157507,31.452901
421,-74.962278,40.777066
422,103.930365,1.417225
423,120.789935,31.702322
424,139.906417,35.411262
425,0.57387,51.586867
426,-46.864725,-23.274556
427,-42.491116,-22.969381
428,13.15437,52.644725
429,2.312908,49.07139
430,103.882546,0.629678
431,121.895276,30.511811
432,76.973433,28.178429
433,103.61374,1.404693
434,-46.641536,-22.818258
435,103.414266,1.889541
436,2.512905,48.934361
437,121.783545,30.653907
438,120.693835,31.404915
439,29.354552,41.182537
440,121.639602,31.486695
441,-43.159617,-23.783311
442,150.585121,-34.064497
443,72.740427,19.290071
444,103.636087,1.488251
445,-46.017243,-23.708567
446,-73.669037,40.815255
447,18.368336,-33.610447
448,-74.016636,40.882883
449,-98.901541,19.533714
450,2.107748,48.746553
451,-46.492218,-22.943743
452,121.362909,30.906455
453,127.246855,37.358866
454,37.836912,56.027371
455,0.170669,51.744621
456,2.302513,49.205754
457,2.16937,48.984961
458,37.461959,55.832918
459,150.954532,-33.901059
460,2.476141,49.116143
461,120.56932,30.66104
462,28.908403,40.928915
463,0.021754,51.478713
464,0.174521,51.313552
465,73.156923,19.797433
466,103.861444,1.703148
467,139.569819,36.171434
468,120.521457,31.666891
469,76.75069,27.963067
470,151.35867,-33.933108
471,77.031742,28.558278
472,2.413615,48.808786
473,36.927296,56.075366
474,-59.3926,-34.108439
475,103.25563,1.514275
476,122.030082,31.091638
477,139.480795,36.218679
478,-74.001564,41.736028
479,-0.506325,52.030641
480,37.104621,56.259841
481,0.058935,51.414724
482,150.865657,-33.999954
483,13.928695,52.646957
484,-58.245299,-34.316755
485,29.146498,40.869462
486,29.293601,40.983019
487,28.68711,41.466406
488,-73.518975,40.765602
489,-73.426079,41.255266
490,-74.739005,40.944004
491,122.463812,31.225185
492,121.741382,30.707093
493,2.942625,48.582623
494,76.826525,30.012738
495,-58.388444,-34.383985
496,31.508591,29.720737
497,37.806394,56.039344
498,76.891044,29.114364
499,2.38875,48.918163
500,13.696561,51.798736
501,-43.018843,-22.481279
502,-0.297739,51.644584
503,38.257761,55.706179
504,-47.511406,-24.008381
505,31.563757,29.987327
506,151.585819,-33.958269
507,-58.511944,-34.705477
508,30.940205,29.92897
509,55.115843,24.991706
510,121.465282,31.670305
511,37.513144,55.700038
512,-0.353353,51.695433
513,2.768729,48.43674
514,18.038625,-33.921937
515,38.300054,55.303254
516,-43.738304,-22.823053
517,31.2588,29.905651
518,30.568122,30.559178
519,-59.003889,-35.046
520,77.744296,29.171177
521,121.772078,31.302211
522,-42.290121,-22.785513
523,122.081166,31.496467
524,31.461877,29.751154
525,37.707487,55.654447
526,37.31699,55.896242
527,121.45258,30.564843
528,-0.187877,51.391889
529,-46.890001,-23.263901
530,2.105758,49.207886
531,31.098443,29.628185
532,13.762062,52.793265
533,139.46322,35.253819
534,127.564409,37.45591
535,77.754642,28.207381
536,-43.643849,-22.370813
537,-0.465653,52.017987
538,29.315446,41.162819
539,-99.498243,19.262537
540,-73.923199,41.64118
541,37.616034,56.321167
542,121.855212,30.938302
543,31.887531,30.49673
544,13.045987,52.358412
545,13.989043,53.00063
546,126.59426,37.550411
547,151.401399,-33.80532
548,72.545439,18.751291
549,-98.533443,18.734025
550,-99.066895,18.6121
551,-99.706505,19.269026
552,-98.802077,18.932847
553,72.866117,18.911481
554,77.298568,29.066101
555,-42.424676,-22.71232
556,140.754648,34.838854
557,2.127828,49.16593
558,-0.120809,51.729618
559,127.196434,37.752136
560,-99.14393,19.374449
561,-43.101605,-22.726834
562,150.783225,-34.022263
563,76.321362,28.767287
564,-74.733316,40.620234
565,13.081124,52.722172
566,2.459228,49.13988
567,120.62573,31.362151
568,120.895844,31.369744
569,-58.036133,-34.126725
570,122.457114,31.585258
571,-46.216465,-24.085352
572,13.384434,52.182767
573,-73.993531,40.366436
574,18.334064,-34.177459
575,30.753099,30.398899
576,121.294319,30.90019
577,121.215389,31.358818
578,18.421131,-33.978273
579,37.660213,55.745028
580,-46.164855,-24.017795
581,30.956124,30.450086
582,139.809927,35.804123
583,122.840799,30.587701
584,-46.684985,-23.722088
585,126.818168,37.568081
586,-43.896812,-23.348834
587,13.094076,52.706659
588,12.849204,51.944364
589,121.576295,31.404352
590,36.785753,56.149548
591,-99.143344,19.486191
592,13.178086,52.142771
593,30.972284,29.706213
594,73.230228,19.13503
595,139.260618,36.195206
596,29.158889,41.135766
597,31.226487,29.904538
598,31.582407,29.981622
599,77.901528,29.018504
600,-73.697237,40.05331
601,37.218525,56.095688
602,-99.309249,19.470607
603,31.291238,29.794396
604,37.873318,55.486409
605,18.756978,-33.806681
606,103.53124,1.141881
607,-42.285869,-23.427556
608,127.161521,37.638119
609,-99.61239,19.577997
610,-99.110249,20.073346
611,139.380831,36.021372
612,119.514957,31.146561
613,72.617647,18.387902
614,140.079899,35.196311
615,28.817004,40.636789
616,56.070603,24.718012
617,-99.491882,19.311362
618,104.037041,1.895296
619,55.278728,24.937089
620,-42.984778,-23.292747
621,139.625134,35.399887
622,18.624729,-34.158271
623,121.723239,29.995377
624,126.838977,37.187783
625,-0.368402,51.714732
626,139.387803,35.779448
627,72.212794,18.851719
628,-58.268843,-35.608155
629,-58.359562,-34.993166
630,-73.354505,41.177058
631,-0.185046,51.453158
632,139.278139,35.554924
633,13.880852,52.599038
634,18.849454,-33.939624
635,-73.311726,41.374348
636,127.544841,37.358877
637,-100.271994,19.13865
638,2.370665,48.456554
639,77.590915,28.186821
640,13.438657,52.568255
641,29.064201,41.520528
642,-42.686589,-22.941837
643,78.068348,28.61432
644,-99.282352,19.081044
645,28.617417,41.49221
646,55.603987,24.871291
647,-42.790248,-22.844159
648,55.390253,25.413925
649,139.681948,35.647957
650,73.27692,19.069156
651,76.505776,28.420333
652,-58.33883,-34.012502
653,-58.967364,-34.651829
654,18.641246,-33.866543
655,14.268273,52.959691
656,103.271799,1.640603
657,-0.184813,51.857466
658,-43.047125,-22.878943
659,121.565917,31.256946
660,-0.175585,51.657351
661,121.709391,30.398174
662,-72.900507,40.852576
663,29.840445,40.865895
664,75.804436,28.469108
665,36.83458,55.994093
666,13.230246,52.847377
667,37.08818,56.051479
668,55.232669,25.141823
669,151.360867,-33.782647
670,18.787807,-34.026746
671,-73.95351,40.898743
672,72.727367,19.247726
673,28.570861,40.677482
674,31.145604,30.147283
675,0.359269,51.259026
676,13.195581,52.72188
677,-58.646007,-34.713229
678,-98.838113,19.527675
679,-99.721714,18.977302
680,-99.178033,19.14462
681,103.827299,1.724968
682,76.621655,28.884624
683,-45.940584,-23.422075
684,55.56498,24.893455
685,127.586273,37.223083
686,-46.4468,-24.290462
687,-73.839208,41.245094
688,72.292694,18.926968
689,121.04553,30.594909
690,-73.732287,40.865439
691,37.383569,55.267132
692,12.966554,52.201048
693,77.800604,28.636383
694,138.667418,35.639567
695,76.911432,28.96049
696,-0.249941,51.699194
697,55.877262,25.537747
698,-42.666895,-22.760854
699,77.593065,28.122138
700,-98.259652,19.37537
701,54.790215,25.05227
702,-58.25695,-34.698971
703,3.254339,48.678215
704,121.325167,31.27968
705,-43.165164,-23.166362
706,29.364579,41.035335
707,139.117783,35.722258
708,-99.374259,19.18322
709,-99.292213,19.218562
710,121.472739,30.670489
711,12.966736,52.741207
712,140.422855,35.49143
713,-0.130737,51.248481
714,77.26474,28.143614
715,31.570945,30.01678
716,55.519859,24.869211
717,72.525995,19.652266
718,29.444679,40.884642
719,-73.538947,41.025029
720,72.897414,18.893992
721,-0.160502,51.170124
722,37.731448,56.544922
723,-0.438547,51.571426
724,78.077442,28.579036
725,-74.858159,41.123571
726,73.563615,19.111805
727,13.284082,51.585708
728,-46.541067,-23.129259
729,31.442749,30.370285
730,-43.510361,-22.778355
731,151.191418,-34.513567
732,139.318278,34.963683
733,103.621985,1.244225
734,151.374444,-33.977722
735,-58.814499,-34.492036
736,121.86819,30.920863
737,75.754914,28.375008
738,2.483146,49.201548
739,55.370868,25.372886
740,37.170861,55.019657
741,2.472988,48.92662
742,18.094737,-34.385318
743,30.907286,29.451956
744,140.849632,35.292174
745,36.832835,56.10675
746,73.587487,19.071666
747,-74.183765,40.37301
748,72.053763,19.207883
749,-58.554687,-34.988661
750,0.138648,51.498868
751,-0.312769,51.389305
752,-99.293826,20.105103
753,31.701378,30.746587
754,12.783018,52.489636
755,-46.541839,-24.333329
756,2.373186,49.24435
757,-46.141398,-23.285099
758,37.496722,55.857626
759,18.6755,-33.609726
760,18.681256,-34.033814
761,38.671443,55.769031
762,121.534091,31.562586
763,126.555373,37.559819
764,12.999903,51.992084
765,-73.345174,40.656672
766,-57.929403,-34.714072
767,0.103719,51.197004
768,31.140318,29.951107
769,2.330458,48.563923
770,18.652893,-33.599509
771,126.850377,37.799671
772,151.092395,-33.586816
773,30.436146,29.968966
774,18.547546,-33.548481
775,-46.930124,-23.618734
776,151.017417,-34.071629
777,77.504238,28.365176
778,13.161692,52.655737
779,-46.669491,-23.43734
780,77.152981,27.302258
781,2.376861,48.63173
782,13.667097,52.355442
783,-73.813611,40.419033
784,-47.280464,-23.548724
785,149.875545,-33.422692
786,37.415075,55.518295
787,74.04792,19.286196
788,-73.783787,40.654698
789,139.751976,35.267766
790,73.479353,18.991946
791,139.60952,35.831046
792,-58.818703,-34.674803
793,152.090256,-34.198935
794,2.570881,48.67881
795,-58.355964,-34.585259
796,121.323532,31.290281
797,-58.254678,-35.255991
798,-58.300287,-34.845918
799,140.21054,35.70604
800,-73.690504,40.899339
801,29.185789,41.545679
802,151.746044,-34.128645
803,-46.342057,-23.291681
804,0.272492,51.554551
805,-43.591745,-23.006524
806,78.264179,28.195966
807,2.596812,48.978018
808,-46.290729,-23.719448
809,127.058915,37.183542
810,121.415481,30.261989
811,-73.833905,40.779039
812,126.721028,37.105088
813,151.038083,-33.740839
814,29.313932,41.054171
815,127.393564,37.63004
816,77.201132,29.065593
817,126.5984,37.136927
818,-42.688157,-22.696254
819,-58.887207,-34.08914
820,-74.827435,40.433828
821,-98.707679,20.008182
822,-98.616754,20.047555
823,2.972352,48.682713
824,-0.063096,51.325287
825,-42.690566,-23.37645
826,2.691714,48.345433
827,18.955335,-33.552023
828,76.720201,28.80172
829,-74.080295,40.831119
830,-58.110706,-34.617838
831,-58.67349,-34.770909
832,151.231548,-33.64457
833,72.881203,18.698543
834,-58.193669,-34.335245
835,140.46715,36.568265
836,-99.536475,19.418086
837,-72.960218,40.20092
838,73.186568,18.692397
839,139.660859,36.22813
840,-98.671652,19.96491
841,-58.387792,-34.678429
842,13.805884,52.570767
843,38.145107,56.039477
844,29.206094,40.657948
845,-74.042783,40.783545
846,72.889892,18.76111
847,29.310332,40.66133
848,121.983972,31.305395
849,-98.654228,19.192809
850,2.44129,48.885716
851,37.590708,56.270868
852,13.520608,52.592209
853,0.609095,51.292127
854,-73.882063,41.002938
855,139.436506,35.261827
856,38.095698,55.621233
857,28.677695,41.027025
858,121.367109,31.709943
859,139.959262,35.69665
860,139.580889,35.012357
861,-46.521114,-23.850338
862,1.999382,48.715422
863,13.126356,52.49831
864,28.463652,41.476663
865,103.646789,0.991423
866,37.39222,56.245029
867,103.862675,1.388571
868,139.757479,35.337048
869,72.344173,19.516997
870,75.859346,28.159132
871,127.115154,38.052276
872,76.618146,28.96653
873,77.881677,29.37503
874,-99.126459,19.72924
875,139.61416,36.235418
876,-47.465856,-23.613815
877,13.541905,52.925955
878,72.909021,19.461625
879,-58.008011,-34.870883
880,18.061625,-33.99417
881,2.546137,48.313622
882,-46.880583,-22.774895
883,-0.138122,52.0563
884,-43.273927,-23.343004
885,121.413288,30.897727
886,-47.159931,-23.41086
887,37.032395,55.458002
888,-99.66578,19.676231
889,150.742689,-33.470404
890,72.584948,19.471273
891,77.004047,28.468745
892,126.62296,37.127904
893,37.432644,55.976243
894,126.228531,37.419863
895,-98.595442,19.203618
896,-58.444765,-34.414451
897,29.289405,40.955407
898,151.16149,-33.66469
899,-43.237639,-23.141203
900,-0.354425,51.105774
901,-43.643667,-23.52192
902,28.144232,41.321067
903,-99.581017,19.73932
904,2.132402,48.987747
905,0.367067,51.584573
906,122.809025,31.207061
907,77.474885,28.511241
908,2.18979,49.151704
909,2.537466,48.518513
910,2.422704,48.280216
911,1.965085,48.872896
912,28.576157,40.949123
913,28.898304,41.756881
914,-99.49097,19.142958
915,151.042958,-33.408672
916,122.511583,31.226666
917,-46.354369,-22.957448
918,-73.903483,40.442981
919,127.12238,37.922637
920,139.210277,35.955925
921,-42.573701,-22.443294
922,55.279168,25.671768
923,-46.686118,-23.211458
924,-74.00914,40.391547
925,103.757755,1.416626
926,37.785111,55.593266
927,-58.709978,-33.960972
928,77.901593,28.580465
929,-99.423213,19.394275
930,-59.448992,-34.617748
931,-58.567809,-34.186783
932,13.258401,53.488752
933,30.655656,29.834182
934,2.44718,48.738074
935,-46.129117,-23.771273
936,12.921076,52.744648
937,-46.087847,-23.572399
938,126.220777,37.538738
939,55.019542,24.520125
940,72.910791,19.672538
941,127.626696,37.2633
942,122.448414,31.095178
943,2.109556,48.529509
944,103.697392,1.021147
945,-0.403399,51.93496
946,-74.375144,40.368814
947,126.885866,37.349702
948,73.146284,19.405663
949,103.965787,1.39409
950,126.641738,37.733226
951,-43.512389,-22.543378
952,71.467323,19.545472
953,-47.326229,-23.836682
954,31.579012,30.251117
955,-58.615632,-34.234563
956,103.485411,2.484894
957,76.466365,28.320911
958,-74.16381,41.170678
959,150.574496,-33.831225
960,78.000699,29.36208
961,-46.888042,-23.465862
962,121.474987,31.423056
963,29.472172,40.98861
964,121.24283,31.717233
965,-46.264402,-23.25341
966,54.965175,25.424353
967,-46.230687,-23.063182
968,31.163393,30.084505
969,31.731209,30.355147
970,31.957128,30.172491
971,140.044312,35.811956
972,31.550878,29.814347
973,0.349243,51.909523
974,29.202684,40.576086
975,138.472564,36.108367
976,121.908279,31.239766
977,151.112637,-33.454933
978,28.802155,40.721467
979,-99.066089,19.71
980,2.835175,48.74576
981,126.401172,37.663145
982,139.974466,35.500449
983,73.320847,19.151933
984,13.691262,52.71441
985,55.72001,24.805577
986,126.668088,37.477224
987,121.042506,31.598589
988,121.558179,31.2441
989,-59.095799,-35.576583
990,-73.715768,40.657701
991,73.371203,19.17074
992,-43.047646,-23.225749
993,0.213015,52.152015
994,-98.447562,18.537468
995,18.1941,-33.85544
996,126.480454,37.418065
997,-46.618357,-23.125396
998,-74.269548,40.420313
999,121.010617,31.657655
1000,-59.095657,-34.950246
1001,30.716358,30.515572
1002,13.618115,52.361464
1003,122.994963,31.798195
1004,77.538529,29.415993
1005,38.035258,55.387758
1006,-72.546346,41.223139
1007,77.42423,28.88938
1008,37.661939,55.349264
1009,31.440958,30.13913
1010,31.832356,29.800799
1011,37.719799,55.556936
1012,28.889599,41.624593
1013,77.171569,28.013587
1014,73.276438,19.084805
1015,31.555332,30.476594
1016,-0.417831,51.424196
1017,103.239799,1.13882
1018,28.966074,41.522718
1019,72.078044,18.854457
1020,-46.745005,-24.193757
1021,0.146725,51.739101
1022,-0.106106,51.103198
1023,-73.027065,40.779655
1024,120.693373,31.055831
1025,-46.979921,-23.038519
1026,73.124948,19.132684
1027,-73.835707,41.327659
1028,-73.366067,40.690774
1029,-58.73898,-35.395772
1030,122.407567,31.135925
1031,120.866518,30.609718
1032,29.148105,40.63719
1033,-73.905309,40.883194
1034,13.774003,52.648752
1035,139.655204,35.76973
1036,2.233693,48.715762
1037,72.746149,19.490492
1038,76.800747,28.791878
1039,-42.719296,-22.420019
1040,-59.294081,-34.921818
1041,139.989916,36.061296
1042,54.762955,24.812638
1043,103.765447,1.993525
1044,-59.168341,-35.051094
1045,139.87351,35.516968
1046,38.466568,56.116994
1047,-59.277226,-33.830272
1048,121.207992,30.24054
1049,-58.829434,-34.305374
1050,-46.854646,-23.563906
1051,-73.306541,40.639823
1052,-47.005464,-22.68523
1053,-99.120102,19.098563
1054,-0.134701,51.594416
1055,140.245768,35.248937
1056,-99.523512,20.067913
1057,0.079853,51.663856
1058,77.495969,28.928431
1059,-57.270274,-34.700364
1060,139.956685,35.833089
1061,0.042408,52.099488
1062,140.154711,35.102409
1063,-43.385779,-22.546688
1064,-42.729984,-22.880468
1065,-43.553499,-23.070248
1066,72.40328,19.036493
1067,151.893893,-34.129283
1068,28.464823,41.070388
1069,-98.897706,19.339504
1070,2.080606,48.969866
1071,139.849681,36.052994
1072,126.78955,37.654732
1073,77.08605,28.356864
1074,139.769823,36.411817
1075,77.265616,28.990236
1076,18.005275,-34.197425
1077,-58.634382,-34.298057
1078,73.352401,18.441224
1079,104.457338,1.482889
1080,104.072638,0.829364
1081,-45.643063,-23.461588
1082,-43.220919,-22.993741
1083,-0.350211,52.087983
1084,-74.005078,40.122028
1085,-99.1689,19.712593
1086,139.740858,35.864521
1087,-47.112636,-24.032181
1088,151.484585,-33.829842
1089,72.857356,18.875243
1090,18.768917,-34.354164
1091,73.322504,18.63381
1092,-47.139269,-23.332738
1093,-59.088298,-34.494468
1094,2.999945,49.069065
1095,0.112854,51.329746
1096,-99.505892,19.412414
1097,76.648396,28.432117
1098,103.615698,1.095282
1099,31.389387,29.571016
1100,29.301295,41.656265
1101,127.201589,37.777353
1102,-98.884276,19.353844
1103,37.077908,56.273662
1104,-43.10098,-23.347906
1105,37.190998,55.871369
1106,2.774835,49.186651
1107,18.321195,-33.819884
1108,126.91137,37.822754
